state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,units_of_measure_code,sample_duration,sample_duration_code,sample_frequency,detection_limit,uncertainty,qualifier,method_type,method,method_code,state,county,date_of_last_change,cbsa_code
15,001,2021,88101,2,19.977467,-155.798067,WGS84,PM2.5 - Local Conditions,2022-01-11,09:00,2022-01-11,19:00,9.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2024-04-05,25900
15,001,2021,88101,2,19.977467,-155.798067,WGS84,PM2.5 - Local Conditions,2022-01-11,10:00,2022-01-11,20:00,0.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2024-04-05,25900
15,001,2021,88101,2,19.977467,-155.798067,WGS84,PM2.5 - Local Conditions,2022-01-11,11:00,2022-01-11,21:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2024-04-05,25900
15,001,2021,88101,2,19.977467,-155.798067,WGS84,PM2.5 - Local Conditions,2022-01-11,12:00,2022-01-11,22:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2024-04-05,25900
15,001,2021,88101,2,19.977467,-155.798067,WGS84,PM2.5 - Local Conditions,2022-01-11,13:00,2022-01-11,23:00,0.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2024-04-05,25900
15,001,2021,88101,2,19.977467,-155.798067,WGS84,PM2.5 - Local Conditions,2022-01-11,14:00,2022-01-12,00:00,10.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2024-04-05,25900
15,003,2004,88101,4,21.392833,-157.969126,WGS84,PM2.5 - Local Conditions,2022-01-08,00:00,2022-01-08,10:00,,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,AQ - Collection Error.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,2004,88101,4,21.392833,-157.969126,WGS84,PM2.5 - Local Conditions,2022-01-08,01:00,2022-01-08,11:00,,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,AQ - Collection Error.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,2004,88101,4,21.392833,-157.969126,WGS84,PM2.5 - Local Conditions,2022-01-08,02:00,2022-01-08,12:00,,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,AQ - Collection Error.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,2004,88101,4,21.392833,-157.969126,WGS84,PM2.5 - Local Conditions,2022-01-08,03:00,2022-01-08,13:00,,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,AQ - Collection Error.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,2004,88101,4,21.392833,-157.969126,WGS84,PM2.5 - Local Conditions,2022-01-08,04:00,2022-01-08,14:00,,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,AQ - Collection Error.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,2004,88101,4,21.392833,-157.969126,WGS84,PM2.5 - Local Conditions,2022-01-08,05:00,2022-01-08,15:00,,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,AQ - Collection Error.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,2004,88101,4,21.392833,-157.969126,WGS84,PM2.5 - Local Conditions,2022-01-08,06:00,2022-01-08,16:00,,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,AQ - Collection Error.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,2004,88101,4,21.392833,-157.969126,WGS84,PM2.5 - Local Conditions,2022-01-08,07:00,2022-01-08,17:00,,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,AQ - Collection Error.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,2004,88101,4,21.392833,-157.969126,WGS84,PM2.5 - Local Conditions,2022-01-08,08:00,2022-01-08,18:00,,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,AQ - Collection Error.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,2004,88101,4,21.392833,-157.969126,WGS84,PM2.5 - Local Conditions,2022-01-08,09:00,2022-01-08,19:00,,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,AQ - Collection Error.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1001,88101,3,21.30758,-157.85542,WGS84,PM2.5 - Local Conditions,2022-01-15,19:00,2022-01-16,05:00,6.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-27,46520
15,003,1001,88101,3,21.30758,-157.85542,WGS84,PM2.5 - Local Conditions,2022-01-15,20:00,2022-01-16,06:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-27,46520
15,003,1001,88101,3,21.30758,-157.85542,WGS84,PM2.5 - Local Conditions,2022-01-15,22:00,2022-01-16,08:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-27,46520
15,003,1001,88101,3,21.30758,-157.85542,WGS84,PM2.5 - Local Conditions,2022-01-15,23:00,2022-01-16,09:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-27,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-14,20:00,2022-01-15,06:00,6.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-14,21:00,2022-01-15,07:00,6.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-14,22:00,2022-01-15,08:00,8.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-14,23:00,2022-01-15,09:00,6.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,00:00,2022-01-15,10:00,11.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,01:00,2022-01-15,11:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,02:00,2022-01-15,12:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,03:00,2022-01-15,13:00,6.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,04:00,2022-01-15,14:00,6.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,05:00,2022-01-15,15:00,7.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,06:00,2022-01-15,16:00,9.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,07:00,2022-01-15,17:00,7.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,08:00,2022-01-15,18:00,0.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,09:00,2022-01-15,19:00,7.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,10:00,2022-01-15,20:00,8.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,11:00,2022-01-15,21:00,6.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,12:00,2022-01-15,22:00,9.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,13:00,2022-01-15,23:00,9.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,14:00,2022-01-16,00:00,2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,15:00,2022-01-16,01:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,16:00,2022-01-16,02:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,17:00,2022-01-16,03:00,7.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,18:00,2022-01-16,04:00,6.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,19:00,2022-01-16,05:00,1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,20:00,2022-01-16,06:00,10.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,21:00,2022-01-16,07:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,22:00,2022-01-16,08:00,7.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,003,1004,88101,2,21.303382,-157.871171,WGS84,PM2.5 - Local Conditions,2022-01-15,23:00,2022-01-16,09:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Honolulu,2023-04-28,46520
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,02:00,2022-01-01,12:00,2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,00:00,2022-01-01,10:00,91.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,01:00,2022-01-01,11:00,24.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,03:00,2022-01-01,13:00,1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,04:00,2022-01-01,14:00,1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,05:00,2022-01-01,15:00,2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,06:00,2022-01-01,16:00,-2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,07:00,2022-01-01,17:00,1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,08:00,2022-01-01,18:00,-4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,09:00,2022-01-01,19:00,-3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,10:00,2022-01-01,20:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,11:00,2022-01-01,21:00,-2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,12:00,2022-01-01,22:00,7.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,13:00,2022-01-01,23:00,-2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,14:00,2022-01-02,00:00,0.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,15:00,2022-01-02,01:00,8.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,16:00,2022-01-02,02:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,17:00,2022-01-02,03:00,1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,18:00,2022-01-02,04:00,-2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,19:00,2022-01-02,05:00,-4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,20:00,2022-01-02,06:00,1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,21:00,2022-01-02,07:00,-1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,22:00,2022-01-02,08:00,0.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-01,23:00,2022-01-02,09:00,-3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-02,00:00,2022-01-02,10:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-02,01:00,2022-01-02,11:00,0.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-02,02:00,2022-01-02,12:00,-1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-02,03:00,2022-01-02,13:00,2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
15,007,0007,88101,1,21.949599,-159.36624,WGS84,PM2.5 - Local Conditions,2022-01-02,04:00,2022-01-02,14:00,-9.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Kauai,2022-06-28,28180
